2022-03-26,PI,Palmeira do Piauí,city,237,6,650,True,5043,5036,2207405,4706.11597,0.0253
2022-03-26,PI,Pajeú do Piauí,city,104,9,642,True,3389,3404,2207355,3055.22914,0.0865
2022-03-26,PI,Paes Landim,city,240,8,651,True,4129,4126,2207306,5816.77169,0.0333
2022-03-26,PI,Padre Marcos,city,529,9,672,True,6868,6873,2207207,7696.78452,0.0170
2022-03-26,PI,Olho D'Água do Piauí,city,291,3,674,True,2459,2468,2207108,11790.92382,0.0103
2022-03-26,PI,Oeiras,city,6021,91,697,True,37029,37085,2207009,16235.67480,0.0151
2022-03-26,PI,Novo Santo Antônio,city,281,5,669,True,2991,3003,2206951,9357.30936,0.0178
2022-03-26,PI,Novo Oriente do Piauí,city,426,13,641,True,6565,6556,2206902,6497.86455,0.0305
2022-03-26,PI,Nova Santa Rita,city,151,4,674,True,4374,4383,2207959,3445.12891,0.0265
2022-03-26,PI,Nossa Senhora dos Remédios,city,947,16,673,True,8692,8723,2206803,10856.35676,0.0169
2022-03-26,PI,Nossa Senhora de Nazaré,city,596,19,648,True,4870,4891,2206753,12185.64711,0.0319
2022-03-26,PI,Nazária,city,454,19,701,True,8570,8602,2206720,5277.84236,0.0419
2022-03-26,PI,Nazaré do Piauí,city,455,15,699,True,7339,7322,2206704,6214.14914,0.0330
2022-03-26,PI,Murici dos Portelas,city,330,11,646,True,9159,9209,2206696,3583.45097,0.0333
2022-03-26,PI,Morro do Chapéu do Piauí,city,1147,7,683,True,6796,6811,2206670,16840.40523,0.0061
2022-03-26,PI,Morro Cabeça no Tempo,city,166,4,694,True,4532,4530,2206654,3664.45916,0.0241
2022-03-26,PI,Monte Alegre do Piauí,city,1192,19,651,True,10613,10615,2206605,11229.39237,0.0159
2022-03-26,PI,Monsenhor Hipólito,city,786,6,690,True,7749,7767,2206506,10119.73735,0.0076
2022-03-26,PI,Monsenhor Gil,city,1819,44,695,True,10564,10564,2206407,17218.85649,0.0242
2022-03-26,PI,Milton Brandão,city,322,3,666,True,6613,6608,2206357,4872.88136,0.0093
2022-03-26,PI,Miguel Leão,city,289,3,637,True,1246,1242,2206308,23268.92110,0.0104
